"#large motor ran at 30V for 5 mins before test began to over heat, then 60 seconds test at 30V, motor too hot to touch by end",,
3.22E-03,-4.14E-02,3.22E-03
-1.87E-03,-3.63E-02,-3.15E-03
3.22E-03,-2.74E-02,-5.70E-03
6.75E-04,-1.60E-02,6.72E-04
-1.87E-03,5.76E-04,-2.10E-02
-3.15E-03,1.20E-02,4.49E-03
-3.15E-03,2.22E-02,-6.02E-04
6.75E-04,2.60E-02,-6.02E-04
6.75E-04,2.60E-02,-6.02E-04
3.22E-03,2.60E-02,-1.88E-03
3.22E-03,2.35E-02,-1.88E-03
6.75E-04,2.35E-02,5.77E-03
-1.87E-03,2.48E-02,-6.02E-04
-1.87E-03,2.35E-02,-6.97E-03
3.22E-03,2.35E-02,6.72E-04
3.22E-03,1.33E-02,6.72E-04
4.50E-03,5.67E-03,-6.97E-03
4.50E-03,-1.22E-02,-3.15E-03
6.75E-04,-2.49E-02,-6.02E-04
1.95E-03,-3.38E-02,6.72E-04
-3.15E-03,-4.27E-02,3.22E-03
-3.15E-03,-4.01E-02,-3.15E-03
-5.98E-04,-3.76E-02,-3.12E-02
-1.87E-03,-3.25E-02,-6.02E-04
1.95E-03,-1.85E-02,-6.97E-03
1.95E-03,-1.09E-02,-6.02E-04
-5.98E-04,1.85E-03,-3.15E-03
-1.87E-03,1.46E-02,6.72E-04
-4.42E-03,2.09E-02,4.49E-03
6.75E-04,2.86E-02,-3.15E-03
1.95E-03,2.98E-02,-1.88E-03
3.22E-03,2.73E-02,-1.88E-03
3.22E-03,2.35E-02,-3.15E-03
6.75E-04,2.35E-02,1.95E-03
1.95E-03,2.48E-02,-6.02E-04
-1.87E-03,2.22E-02,4.49E-03
1.95E-03,2.09E-02,3.22E-03
1.95E-03,1.46E-02,-6.02E-04
3.22E-03,1.85E-03,1.95E-03
3.22E-03,-1.34E-02,-1.88E-03
3.22E-03,-2.87E-02,-5.28E-02
-3.15E-03,-3.89E-02,4.49E-03
-5.98E-04,-3.00E-02,1.95E-03
-1.87E-03,-2.11E-02,-6.02E-04
1.95E-03,-9.60E-03,-1.88E-03
6.75E-04,-1.97E-03,-6.02E-04
-5.98E-04,9.48E-03,3.22E-03
6.75E-04,2.09E-02,-1.88E-03
-3.15E-03,2.48E-02,7.04E-03
-3.15E-03,2.86E-02,1.95E-03
1.95E-03,2.98E-02,-5.70E-03
1.95E-03,2.60E-02,1.95E-03
4.50E-03,2.60E-02,5.03E-02
4.50E-03,2.35E-02,-5.70E-03
3.22E-03,1.97E-02,-4.42E-03
3.22E-03,1.97E-02,-1.88E-03
-5.98E-04,1.20E-02,6.72E-04
3.22E-03,4.39E-03,4.49E-03
1.95E-03,-5.79E-03,-6.02E-04
4.50E-03,-2.11E-02,-6.02E-04
3.22E-03,-3.63E-02,-3.15E-03
-5.98E-04,-4.14E-02,-5.70E-03
6.75E-04,-4.52E-02,-1.88E-03
6.75E-04,-3.76E-02,3.22E-03
-3.15E-03,-3.38E-02,3.22E-03
-3.15E-03,-1.60E-02,1.95E-03
-5.98E-04,-5.79E-03,-4.42E-03
-5.98E-04,5.67E-03,6.72E-04
1.95E-03,1.58E-02,-3.15E-03
1.95E-03,1.97E-02,-4.42E-03
-1.87E-03,2.48E-02,-5.70E-03
6.75E-04,2.86E-02,-1.88E-03
-3.15E-03,2.35E-02,5.77E-03
-3.15E-03,2.86E-02,3.22E-03
6.75E-04,2.86E-02,-3.15E-03
1.95E-03,2.48E-02,1.95E-03
3.22E-03,2.22E-02,-1.88E-03
4.50E-03,1.46E-02,-6.97E-03
6.75E-04,6.94E-03,-6.02E-04
3.22E-03,-6.96E-04,-2.86E-02
-3.15E-03,-1.60E-02,3.22E-03
-3.15E-03,-2.61E-02,-6.02E-04
-5.98E-04,-3.63E-02,-6.02E-04
-1.87E-03,-4.40E-02,-3.15E-03
1.95E-03,-4.27E-02,-1.88E-03
-5.98E-04,-3.51E-02,1.95E-03
-1.87E-03,-2.61E-02,6.72E-04
-1.87E-03,-1.09E-02,-6.02E-04
-4.42E-03,1.85E-03,-4.42E-03
-5.98E-04,1.20E-02,1.95E-03
-1.87E-03,2.09E-02,1.95E-03
1.95E-03,2.48E-02,-5.70E-03
1.95E-03,2.60E-02,-4.42E-03
-5.98E-04,2.60E-02,4.49E-03
-5.98E-04,2.35E-02,-1.88E-03
-3.15E-03,2.35E-02,-6.97E-03
1.95E-03,2.35E-02,6.72E-04
1.95E-03,2.60E-02,3.22E-03
1.95E-03,2.35E-02,-4.42E-03
3.22E-03,1.33E-02,-6.02E-04
4.50E-03,4.39E-03,-8.24E-03
4.50E-03,-9.60E-03,-4.42E-03
1.95E-03,-2.49E-02,-6.97E-03
6.75E-04,-3.25E-02,1.95E-03
-3.15E-03,-4.14E-02,-6.02E-04
-3.15E-03,-4.27E-02,5.77E-03
6.75E-04,-3.63E-02,6.72E-04
-5.98E-04,-2.87E-02,-6.02E-04
-5.98E-04,-1.72E-02,-6.02E-04
3.22E-03,-5.79E-03,-5.70E-03
6.75E-04,3.12E-03,-4.42E-03
-5.98E-04,1.20E-02,-4.42E-03
-1.87E-03,2.09E-02,6.72E-04
-3.15E-03,2.48E-02,3.22E-03
-3.15E-03,2.86E-02,1.95E-03
1.95E-03,2.98E-02,-6.02E-04
6.75E-04,2.48E-02,-1.88E-03
4.50E-03,2.60E-02,-4.42E-03
1.95E-03,2.48E-02,-6.02E-04
1.95E-03,1.84E-02,6.72E-04
6.75E-04,1.46E-02,6.72E-04
-5.98E-04,1.08E-02,4.49E-03
1.95E-03,-6.96E-04,4.49E-03
1.95E-03,-1.22E-02,-4.42E-03
4.50E-03,-2.61E-02,9.59E-03
3.22E-03,-3.76E-02,-5.70E-03
-5.98E-04,-4.14E-02,-5.70E-03
-5.98E-04,-4.65E-02,-1.88E-03
-3.15E-03,-4.14E-02,7.04E-03
-5.98E-04,-2.49E-02,1.95E-03
-5.98E-04,-1.22E-02,-3.15E-03
-1.87E-03,1.85E-03,-6.02E-04
1.95E-03,1.33E-02,1.95E-03
-1.87E-03,1.84E-02,7.04E-03
1.95E-03,1.97E-02,-5.70E-03
6.75E-04,2.22E-02,1.95E-03
-1.87E-03,2.86E-02,1.95E-03
-3.15E-03,2.35E-02,6.72E-04
-3.15E-03,2.86E-02,1.95E-03
6.75E-04,2.86E-02,-6.02E-04
1.95E-03,2.35E-02,4.49E-03
4.50E-03,1.97E-02,-6.02E-04
3.22E-03,1.20E-02,1.72E-02
6.75E-04,5.67E-03,3.22E-03
6.75E-04,-5.79E-03,6.72E-04
-5.98E-04,-1.85E-02,4.49E-03
-1.87E-03,-2.87E-02,-6.02E-04
-5.98E-04,-3.76E-02,4.49E-03
1.95E-03,-4.14E-02,-6.02E-04
1.95E-03,-4.01E-02,9.59E-03
6.75E-04,-3.12E-02,-5.70E-03
-1.87E-03,-2.36E-02,-5.70E-03
-3.15E-03,-9.60E-03,-6.02E-04
-4.42E-03,4.39E-03,-3.15E-03
-3.15E-03,1.33E-02,-1.88E-03
-4.42E-03,2.48E-02,1.09E-02
-5.98E-04,2.73E-02,-6.97E-03
6.75E-04,2.60E-02,-3.15E-03
3.22E-03,2.48E-02,2.87E-02
3.22E-03,2.35E-02,-3.15E-03
6.75E-04,2.35E-02,3.22E-03
1.95E-03,2.48E-02,-5.70E-03
-1.87E-03,2.22E-02,3.22E-03
3.22E-03,1.97E-02,-6.02E-04
-5.98E-04,1.46E-02,1.95E-03
4.50E-03,4.39E-03,6.72E-04
1.95E-03,-1.22E-02,-3.15E-03
3.22E-03,-2.61E-02,3.22E-03
3.22E-03,-4.01E-02,-5.70E-03
1.95E-03,-4.65E-02,6.72E-04
-3.15E-03,-4.27E-02,4.49E-03
6.75E-04,-3.76E-02,3.22E-03
-1.87E-03,-2.61E-02,4.49E-03
-5.98E-04,-1.60E-02,6.72E-04
3.22E-03,5.76E-04,-5.70E-03
1.95E-03,9.48E-03,-5.70E-03
1.95E-03,1.33E-02,7.84E-02
6.75E-04,1.97E-02,-1.88E-03
6.75E-04,2.48E-02,-1.88E-03
-3.15E-03,2.60E-02,4.49E-03
-1.87E-03,2.98E-02,3.22E-03
1.95E-03,2.86E-02,-6.02E-04
6.75E-04,2.48E-02,-6.02E-04
4.50E-03,2.35E-02,-4.42E-03
4.50E-03,1.84E-02,-1.88E-03
1.95E-03,1.33E-02,-8.24E-03
1.95E-03,8.21E-03,-6.02E-04
-5.98E-04,-5.79E-03,1.95E-03
-1.87E-03,-1.60E-02,-6.02E-04
1.95E-03,-2.74E-02,-6.02E-04
-1.87E-03,-4.14E-02,-6.97E-03
1.95E-03,-4.40E-02,6.72E-04
-4.42E-03,1.20E-02,7.04E-03
-4.42E-03,2.22E-02,5.77E-03
-1.87E-03,2.48E-02,-6.02E-04
-5.98E-04,2.86E-02,1.95E-03
3.22E-03,2.73E-02,-6.97E-03
3.22E-03,2.73E-02,6.72E-04
1.95E-03,2.35E-02,1.95E-03
1.95E-03,2.22E-02,-6.02E-04
-5.98E-04,1.97E-02,4.49E-03
-5.98E-04,1.84E-02,-6.02E-04
3.22E-03,1.33E-02,-1.88E-03
1.95E-03,1.85E-03,-6.97E-03
4.50E-03,-1.22E-02,-4.42E-03
3.22E-03,-2.87E-02,9.59E-03
-5.98E-04,-3.89E-02,-3.15E-03
6.75E-04,-4.14E-02,1.95E-03
-3.15E-03,-4.27E-02,6.72E-04
-1.87E-03,-3.76E-02,4.49E-03
-5.98E-04,-2.49E-02,9.59E-03
3.22E-03,-1.22E-02,-1.88E-03
3.22E-03,-1.97E-03,-1.88E-03
-5.98E-04,9.48E-03,-1.88E-03
-5.98E-04,1.46E-02,-3.15E-03
-3.15E-03,1.97E-02,-1.88E-03
-3.15E-03,2.60E-02,-1.88E-03
6.75E-04,2.73E-02,-1.88E-03
1.95E-03,2.98E-02,-1.88E-03
3.22E-03,2.86E-02,-6.02E-04
4.50E-03,2.48E-02,-6.02E-04
1.95E-03,2.35E-02,3.22E-03
3.22E-03,1.84E-02,6.72E-04
-5.98E-04,1.58E-02,-3.15E-03
-1.87E-03,6.94E-03,3.22E-03
1.95E-03,-4.51E-03,-1.88E-03
1.95E-03,-1.60E-02,-6.02E-04
3.22E-03,-2.87E-02,-5.70E-03
3.22E-03,-4.14E-02,-1.08E-02
6.75E-04,-4.27E-02,-6.02E-04
1.95E-03,-4.52E-02,-3.15E-03
-4.42E-03,-3.63E-02,-3.15E-03
-3.15E-03,-2.11E-02,3.22E-03
-5.98E-04,-8.33E-03,1.95E-03
-5.98E-04,5.67E-03,-1.88E-03
1.95E-03,1.71E-02,-6.97E-03
-1.87E-03,1.97E-02,4.49E-03
-5.98E-04,2.48E-02,-1.88E-03
-1.87E-03,2.35E-02,-3.15E-03
6.75E-04,2.48E-02,5.77E-03
-1.87E-03,2.60E-02,3.22E-03
-3.15E-03,2.60E-02,-6.02E-04
1.95E-03,2.73E-02,8.31E-03
1.95E-03,2.48E-02,-6.02E-04
1.95E-03,1.84E-02,-6.02E-04
3.22E-03,1.20E-02,-3.15E-03
3.22E-03,-1.97E-03,-1.88E-03
6.75E-04,-1.47E-02,-4.42E-03
6.75E-04,-2.49E-02,-3.15E-03
-3.15E-03,-3.63E-02,4.49E-03
-3.15E-03,-3.89E-02,8.31E-03
-5.98E-04,-4.14E-02,6.72E-04
-1.87E-03,-3.89E-02,4.49E-03
6.75E-04,-2.74E-02,-3.15E-03
6.75E-04,-1.60E-02,-6.02E-04
-1.87E-03,-7.06E-03,3.22E-03
-1.87E-03,5.67E-03,-6.02E-04
-1.87E-03,1.58E-02,-6.02E-04
-5.69E-03,2.35E-02,3.22E-03
-4.42E-03,2.73E-02,-6.97E-03
6.75E-04,2.86E-02,1.95E-03
6.75E-04,2.73E-02,-1.88E-03
3.22E-03,2.60E-02,-1.88E-03
3.22E-03,2.35E-02,-6.02E-04
6.75E-04,2.22E-02,-3.15E-03
1.95E-03,1.84E-02,-6.02E-04
-1.87E-03,1.58E-02,-6.02E-04
6.75E-04,9.48E-03,3.22E-03
3.22E-03,-3.24E-03,2.74E-02
6.75E-04,-1.60E-02,3.22E-03
4.50E-03,-2.74E-02,-5.70E-03
3.22E-03,-3.89E-02,-1.88E-03
6.75E-04,-4.65E-02,-6.97E-03
6.75E-04,-4.40E-02,6.72E-04
-3.15E-03,-3.76E-02,7.04E-03
-3.15E-03,-2.23E-02,3.22E-03
-5.98E-04,-7.06E-03,-6.02E-04
3.22E-03,4.39E-03,9.59E-03
3.22E-03,1.33E-02,-5.70E-03
-5.98E-04,1.97E-02,-6.02E-04
6.75E-04,2.09E-02,-6.02E-04
-1.87E-03,2.22E-02,-6.02E-04
-3.15E-03,2.86E-02,-1.88E-03
1.95E-03,2.73E-02,1.95E-03
6.75E-04,2.86E-02,4.49E-03
4.50E-03,2.86E-02,-3.15E-03
1.95E-03,2.35E-02,1.95E-03
1.95E-03,1.97E-02,6.72E-04
6.75E-04,1.20E-02,-4.42E-03
-1.87E-03,1.85E-03,6.72E-04
-1.87E-03,-9.60E-03,6.72E-04
1.95E-03,-2.23E-02,-6.02E-04
6.75E-04,-3.12E-02,-6.02E-04
1.95E-03,-4.27E-02,-4.42E-03
1.95E-03,-4.40E-02,-6.02E-04
-1.87E-03,-3.89E-02,-3.15E-03
-1.87E-03,-3.25E-02,1.95E-03
-4.42E-03,-1.98E-02,-1.88E-03
-4.42E-03,-4.51E-03,-1.88E-03
-1.87E-03,8.21E-03,-3.15E-03
-5.98E-04,1.97E-02,3.22E-03
1.95E-03,2.35E-02,-3.15E-03
6.75E-04,2.35E-02,-2.48E-02
-5.98E-04,2.73E-02,-3.15E-03
-5.98E-04,2.22E-02,-1.88E-03
-3.15E-03,2.35E-02,4.49E-03
-3.15E-03,2.48E-02,8.31E-03
1.95E-03,2.48E-02,6.72E-04
6.75E-04,2.35E-02,6.72E-04
3.22E-03,1.97E-02,-6.97E-03
4.50E-03,1.08E-02,4.49E-03
1.95E-03,-4.51E-03,4.01E-02
6.75E-04,-1.72E-02,1.95E-03
-3.15E-03,-2.87E-02,9.59E-03
-3.15E-03,-3.76E-02,-6.02E-04
-3.15E-03,-4.01E-02,4.49E-03
-5.98E-04,-3.76E-02,7.04E-03
-5.98E-04,-3.51E-02,5.77E-03
1.95E-03,-2.49E-02,-5.70E-03
1.95E-03,-1.60E-02,-3.15E-03
6.75E-04,-3.24E-03,-2.73E-02
-5.98E-04,1.33E-02,3.22E-03
-4.42E-03,1.97E-02,7.04E-03
-4.42E-03,2.73E-02,4.49E-03
-5.98E-04,2.98E-02,-6.02E-04
-5.98E-04,2.60E-02,4.49E-03
6.75E-04,2.86E-02,-1.88E-03
3.22E-03,2.35E-02,-6.02E-04
-1.87E-03,2.48E-02,6.72E-04
-1.87E-03,2.35E-02,-1.88E-03
-5.98E-04,2.35E-02,1.95E-03
1.95E-03,1.46E-02,-6.02E-04
1.95E-03,4.39E-03,-3.15E-03
4.50E-03,-7.06E-03,6.72E-04
4.50E-03,-2.49E-02,-6.97E-03
1.95E-03,-3.63E-02,-3.15E-03
6.75E-04,-4.14E-02,5.77E-03
-3.15E-03,-4.40E-02,6.72E-04
-5.98E-04,-3.76E-02,-2.73E-02
-1.87E-03,-2.74E-02,-4.42E-03
-5.98E-04,-1.85E-02,-6.02E-04
3.22E-03,-3.24E-03,-6.97E-03
-3.15E-03,-3.00E-02,-1.88E-03
-3.15E-03,-3.63E-02,4.49E-03
-1.87E-03,-4.14E-02,-6.02E-04
-5.98E-04,-4.14E-02,-6.02E-04
1.95E-03,-3.38E-02,-3.15E-03
-1.87E-03,-2.61E-02,-5.70E-03
-1.87E-03,-1.22E-02,4.49E-03
-3.15E-03,1.85E-03,5.77E-03
-1.87E-03,1.20E-02,3.22E-03
-1.87E-03,2.22E-02,4.49E-03
1.95E-03,2.35E-02,-1.88E-03
3.22E-03,2.60E-02,-6.02E-04
6.75E-04,2.35E-02,-1.84E-02
-3.15E-03,2.35E-02,3.22E-03
-1.87E-03,2.73E-02,7.04E-03
1.95E-03,2.35E-02,6.72E-04
6.75E-04,2.60E-02,6.72E-04
4.50E-03,2.22E-02,-4.42E-03
5.77E-03,1.33E-02,3.22E-03
1.95E-03,3.12E-03,-1.88E-03
6.75E-04,-1.22E-02,6.72E-04
-1.87E-03,-2.61E-02,3.22E-03
-3.15E-03,-3.51E-02,6.72E-04
6.75E-04,-3.76E-02,-3.15E-03
6.75E-04,-4.01E-02,8.31E-03
3.22E-03,-3.89E-02,-6.02E-04
1.95E-03,-2.87E-02,-1.88E-03
-1.87E-03,-1.72E-02,3.22E-03
-5.98E-04,-7.06E-03,8.31E-03
-3.15E-03,6.94E-03,4.49E-03
-3.15E-03,1.46E-02,-6.02E-04
-4.42E-03,2.48E-02,1.95E-03
1.95E-03,2.73E-02,-5.70E-03
6.75E-04,2.60E-02,1.95E-03
1.95E-03,2.73E-02,-3.15E-03
6.75E-04,2.35E-02,-6.97E-03
-3.15E-03,2.22E-02,-9.52E-03
-1.87E-03,2.60E-02,4.49E-03
1.95E-03,2.22E-02,-1.88E-03
1.95E-03,1.97E-02,6.72E-04
4.50E-03,1.33E-02,6.72E-04
6.75E-04,-1.97E-03,2.24E-01
1.95E-03,-1.60E-02,-1.88E-03
1.95E-03,-3.25E-02,-6.02E-04
-3.15E-03,-4.14E-02,3.22E-03
-3.15E-03,-4.27E-02,4.49E-03
-5.98E-04,-4.27E-02,-6.02E-04
-1.87E-03,-3.25E-02,-6.02E-04
6.75E-04,-1.98E-02,-6.02E-04
1.95E-03,-1.09E-02,-5.70E-03
-1.87E-03,1.85E-03,-1.21E-02
-1.87E-03,8.21E-03,-6.02E-04
-3.15E-03,1.46E-02,6.72E-04
-3.15E-03,2.35E-02,1.95E-03
-5.98E-04,2.60E-02,-1.88E-03
-1.87E-03,2.86E-02,-1.08E-02
1.95E-03,2.98E-02,-6.02E-04
1.95E-03,2.60E-02,-3.15E-03
6.75E-04,2.48E-02,-6.02E-04
6.75E-04,2.09E-02,-3.15E-03
-3.15E-03,1.58E-02,4.49E-03
-1.87E-03,1.33E-02,-6.02E-04
1.95E-03,8.21E-03,-3.15E-03
1.95E-03,-4.51E-03,1.95E-03
3.22E-03,-1.72E-02,-6.97E-03
-5.98E-04,-3.38E-02,-3.15E-03
-5.98E-04,-4.01E-02,-6.02E-04
-1.87E-03,-4.27E-02,1.95E-03
-4.42E-03,-3.89E-02,-9.52E-03
-3.15E-03,-2.74E-02,5.77E-03
-5.98E-04,-1.60E-02,6.72E-04
-1.87E-03,-5.79E-03,-6.02E-04
3.22E-03,9.48E-03,-3.15E-03
1.95E-03,1.20E-02,-6.97E-03
-1.87E-03,1.84E-02,-6.02E-04
-5.98E-04,2.35E-02,3.22E-03
-3.15E-03,2.60E-02,5.77E-03
-1.87E-03,2.86E-02,4.49E-03
6.75E-04,2.98E-02,8.31E-03
6.75E-04,2.60E-02,-6.02E-04
4.50E-03,2.35E-02,-6.97E-03
4.50E-03,1.97E-02,6.72E-04
3.22E-03,1.46E-02,1.95E-03
-1.87E-03,1.20E-02,1.95E-03
-5.98E-04,5.76E-04,-6.02E-04
3.22E-03,-1.22E-02,1.95E-03
1.95E-03,-2.49E-02,1.72E-02
3.22E-03,-3.63E-02,-9.52E-03
1.95E-03,-4.27E-02,-6.02E-04
6.75E-04,-4.65E-02,-1.88E-03
6.75E-04,-3.63E-02,-3.15E-03
-3.15E-03,-2.49E-02,3.22E-03
-3.15E-03,-1.09E-02,1.95E-03
-5.98E-04,1.85E-03,4.49E-03
6.75E-04,9.48E-03,3.22E-03
1.95E-03,1.84E-02,3.12E-02
6.75E-04,2.35E-02,-1.88E-03
6.75E-04,2.22E-02,-3.15E-03
6.75E-04,2.60E-02,-6.97E-03
-3.15E-03,2.73E-02,1.95E-03
-3.15E-03,2.86E-02,6.72E-04
6.75E-04,2.86E-02,-6.02E-04
1.95E-03,2.48E-02,-6.02E-04
4.50E-03,1.97E-02,-4.42E-03
4.50E-03,1.20E-02,8.31E-03
3.22E-03,3.12E-03,-6.02E-04
-1.87E-03,-8.33E-03,1.95E-03
-1.87E-03,-1.98E-02,-6.02E-04
6.75E-04,-2.87E-02,8.31E-03
-5.98E-04,-3.76E-02,-6.02E-04
-5.98E-04,-4.27E-02,-4.42E-03
1.95E-03,-4.01E-02,-1.88E-03
6.75E-04,-3.63E-02,-6.02E-04
-5.69E-03,-2.36E-02,-6.02E-04
-5.69E-03,-7.06E-03,1.95E-03
-1.87E-03,4.39E-03,6.72E-04
-1.87E-03,1.71E-02,1.95E-03
6.75E-04,1.97E-02,-6.02E-04
1.95E-03,2.48E-02,6.72E-04
1.95E-03,2.35E-02,-6.97E-03
6.75E-04,2.35E-02,5.16E-02
-5.98E-04,2.73E-02,1.95E-03
-3.15E-03,2.73E-02,3.22E-03
-1.87E-03,2.73E-02,3.22E-03
1.95E-03,2.48E-02,-6.02E-04
1.95E-03,1.84E-02,3.22E-03
4.50E-03,1.20E-02,-6.02E-04
4.50E-03,-1.97E-03,-1.88E-03
6.75E-04,-1.60E-02,3.22E-03
-3.15E-03,-2.61E-02,8.31E-03
6.75E-04,-3.38E-02,3.22E-03
6.75E-04,-3.76E-02,3.22E-03
-5.98E-04,-4.14E-02,6.72E-04
3.22E-03,-3.63E-02,-1.88E-03
3.22E-03,-3.00E-02,-6.02E-04
6.75E-04,-1.72E-02,-3.15E-03
-3.15E-03,-1.97E-03,4.49E-03
-4.42E-03,8.21E-03,4.49E-03
-5.98E-04,1.46E-02,7.33E-02
6.75E-04,2.60E-02,-3.15E-03
3.22E-03,2.98E-02,-6.02E-04
3.22E-03,2.73E-02,-1.88E-03
-5.98E-04,2.35E-02,5.77E-03
1.95E-03,2.60E-02,-6.02E-04
-1.87E-03,2.48E-02,4.49E-03
-1.87E-03,2.73E-02,6.72E-04
1.95E-03,2.48E-02,-6.02E-04
1.95E-03,1.58E-02,-8.24E-03
5.77E-03,6.94E-03,-4.42E-03
5.77E-03,-7.06E-03,-1.88E-03
-1.87E-03,1.97E-02,-6.02E-04
-5.98E-04,2.48E-02,6.72E-04
-3.15E-03,2.73E-02,6.72E-04
-3.15E-03,2.98E-02,1.95E-03
-5.98E-04,2.86E-02,-3.15E-03
1.95E-03,2.48E-02,-5.70E-03
4.50E-03,2.35E-02,1.85E-02
3.22E-03,1.58E-02,-3.15E-03
1.95E-03,1.08E-02,-6.02E-04
1.95E-03,3.12E-03,-3.15E-03
-3.15E-03,-8.33E-03,-1.88E-03
-3.15E-03,-2.11E-02,-6.02E-04
1.95E-03,-3.12E-02,-4.42E-03
-1.87E-03,-4.01E-02,3.22E-03
1.95E-03,-4.27E-02,-6.97E-03
-5.98E-04,-3.89E-02,-6.02E-04
6.75E-04,-3.38E-02,1.95E-03
-1.87E-03,-1.72E-02,-1.88E-03
-4.42E-03,-5.79E-03,-6.02E-04
-4.42E-03,9.48E-03,-6.02E-04
-5.98E-04,1.84E-02,-6.02E-04
-5.98E-04,2.22E-02,5.77E-03
3.22E-03,2.35E-02,1.34E-02
-1.87E-03,2.48E-02,5.77E-03
6.75E-04,2.35E-02,4.49E-03
-3.15E-03,2.35E-02,5.77E-03
-1.87E-03,2.60E-02,-6.02E-04
1.95E-03,2.48E-02,-6.02E-04
1.95E-03,2.35E-02,4.49E-03
4.50E-03,1.97E-02,-5.70E-03
4.50E-03,1.08E-02,-5.70E-03
1.95E-03,-6.96E-04,4.49E-03
1.95E-03,-1.72E-02,-1.88E-03
-1.87E-03,-2.74E-02,7.04E-03
-3.15E-03,-3.76E-02,6.72E-04
-4.42E-03,-4.14E-02,1.95E-03
6.75E-04,-4.01E-02,1.95E-03
-5.98E-04,-3.51E-02,-6.02E-04
1.95E-03,-2.49E-02,-6.02E-04
1.95E-03,-1.47E-02,6.72E-04
-1.87E-03,-4.51E-03,6.72E-04
-3.15E-03,6.94E-03,-3.15E-03
-4.42E-03,1.97E-02,4.49E-03
-5.98E-04,2.35E-02,3.22E-03
6.75E-04,2.86E-02,7.04E-03
3.22E-03,2.98E-02,-1.88E-03
6.75E-04,2.48E-02,-3.15E-03
-5.98E-04,2.48E-02,-1.88E-03
3.22E-03,2.22E-02,6.72E-04
-1.87E-03,1.97E-02,-1.33E-02
1.95E-03,2.09E-02,6.72E-04
3.22E-03,1.46E-02,8.31E-03
1.95E-03,6.94E-03,6.72E-04
4.50E-03,-4.51E-03,6.72E-04
6.75E-04,-2.11E-02,-3.15E-03
-5.98E-04,-3.25E-02,-3.15E-03
-1.87E-03,-4.27E-02,-6.97E-03
-1.87E-03,-4.65E-02,6.72E-04
-3.15E-03,-3.89E-02,-5.70E-03
-4.42E-03,-3.12E-02,5.77E-03
-4.42E-03,-1.60E-02,6.72E-04
-1.87E-03,-3.24E-03,-1.88E-03
-1.87E-03,5.67E-03,-6.02E-04
1.95E-03,1.46E-02,-3.15E-03
1.95E-03,1.84E-02,-9.52E-03
-1.87E-03,2.09E-02,-6.02E-04
-1.87E-03,2.60E-02,5.77E-03
-3.15E-03,2.73E-02,-6.02E-04
-3.15E-03,2.48E-02,5.77E-03
-5.98E-04,2.86E-02,3.22E-03
1.95E-03,2.73E-02,-6.02E-04
3.22E-03,2.22E-02,-5.70E-03
3.22E-03,1.84E-02,-3.15E-03
1.95E-03,1.20E-02,-6.02E-04
1.95E-03,5.76E-04,-6.02E-04
-1.87E-03,-1.72E-02,7.04E-03
-1.87E-03,-2.36E-02,-1.88E-03
6.75E-04,-3.63E-02,-6.02E-04
-5.98E-04,-4.14E-02,4.49E-03
3.22E-03,-4.27E-02,-5.70E-03
1.95E-03,-4.01E-02,6.72E-04
-1.87E-03,-2.87E-02,-1.72E-02
6.75E-04,-1.60E-02,1.95E-03
-5.69E-03,-4.51E-03,-3.15E-03
-3.15E-03,9.48E-03,-1.88E-03
-1.87E-03,1.71E-02,4.49E-03
-3.15E-03,2.60E-02,3.22E-03
-5.98E-04,2.48E-02,-1.88E-03
3.22E-03,2.73E-02,-6.02E-04
3.22E-03,2.35E-02,-3.15E-03
1.95E-03,2.35E-02,-1.08E-02
1.95E-03,2.48E-02,-6.02E-04
-1.87E-03,2.35E-02,7.04E-03
3.22E-03,1.97E-02,5.77E-03
3.22E-03,1.84E-02,2.61E-02
4.50E-03,5.67E-03,4.49E-03
4.50E-03,-5.79E-03,-3.15E-03
4.50E-03,-2.11E-02,6.72E-04
1.95E-03,-3.51E-02,-6.02E-04
6.75E-04,-4.52E-02,1.95E-03
-3.15E-03,-4.65E-02,-6.02E-04
6.75E-04,-4.01E-02,5.77E-03
-5.98E-04,-3.00E-02,-1.88E-03
-1.87E-03,-1.98E-02,3.38E-02
6.75E-04,-8.33E-03,1.95E-03
1.95E-03,5.76E-04,-6.02E-04
-5.98E-04,1.08E-02,-6.02E-04
-5.98E-04,1.97E-02,-6.02E-04
-3.15E-03,2.48E-02,-6.02E-04
-3.15E-03,2.60E-02,-6.02E-04
-5.98E-04,2.48E-02,-5.70E-03
6.75E-04,2.86E-02,3.22E-03
3.22E-03,2.60E-02,7.04E-03
3.22E-03,2.60E-02,-1.88E-03
1.95E-03,2.35E-02,-4.42E-03
1.95E-03,1.46E-02,-1.88E-03
-1.87E-03,8.21E-03,1.95E-03
-1.87E-03,3.12E-03,4.49E-03
1.95E-03,-1.22E-02,-6.02E-04
-5.98E-04,-2.23E-02,-3.15E-03
1.95E-03,-3.38E-02,-3.15E-03
3.22E-03,-4.01E-02,-3.15E-03
6.75E-04,-4.14E-02,-6.02E-04
-1.87E-03,-4.14E-02,-1.88E-03
-5.69E-03,-2.74E-02,3.22E-03
-4.42E-03,-1.60E-02,5.77E-03
-1.87E-03,-1.97E-03,-6.97E-03
-1.87E-03,1.20E-02,1.95E-03
6.75E-04,1.97E-02,-1.88E-03
